0,move,1,10,5,1000,100,100,0
0,move,1,9,6,1000,100,100,0
0,move,1,1,5,1000,100,100,0
0,move,1,1,4,1000,100,100,1
0,move,1,1,3,1000,100,100,3
0,move,1,1,1,1000,100,100,4
0,move,2,11,1,1000,100,100,4
0,move,3,10,5,1000,100,100,4
0,move,2,7,3,400,10,10,4
0,move,2,11,1,400,10,10,4
0,move,3,3,5,400,10,10,4
0,move,3,2,5,400,10,10,4
0,move,3,3,4,400,10,10,4
0,move,3,3,6,400,10,10,4
0,move,3,2,6,400,10,10,4
0,move,3,2,4,600,10,10,4
0,move,3,1,5,800,10,10,4
0,move,3,1,6,1000,10,10,4
0,move,3,1,4,1000,10,10,4
0,move,3,5,7,1000,10,10,4
0,move,3,4,11,976,10,10,5
0,move,3,10,8,976,10,10,5
0,move,3,11,9,926,10,10,7
0,move,3,11,11,926,10,10,7
0,move,4,8,11,926,10,10,7
0,move,4,7,3,926,10,10,7
0,move,4,7,1,902,10,10,8
0,move,4,8,1,852,10,10,10
0,move,4,11,1,852,10,10,10
0,move,5,8,6,852,10,10,10
0,move,5,6,7,828,10,10,11
0,move,5,7,11,804,10,10,12
0,move,5,9,8,754,10,10,14
0,move,5,11,9,754,10,10,14
0,move,5,11,11,754,10,10,14
0,move,5,2,11,754,20,10,14
0,move,5,4,6,734,20,10,16
0,move,5,2,6,678,20,10,19
0,d,5,11,1,678,20,10,19
0,move,4,5,4,678,20,10,19
0,move,4,5,6,678,20,10,19
0,move,4,4,6,658,20,10,21
0,move,4,2,6,658,20,10,21
0,move,4,1,6,658,20,10,21
131,3,4,0,0,658,20,10,21
0,move,4,7,3,658,20,14,1
0,move,4,7,1,658,20,14,1
0,move,4,9,1,658,20,14,1
0,move,4,10,1,658,20,14,1
0,move,4,11,1,658,20,14,1
0,move,5,1,10,658,20,14,1
0,move,5,2,9,658,20,14,1
0,move,5,3,9,654,20,14,2
0,move,5,4,9,654,20,14,2
0,move,5,4,8,654,20,14,2
0,move,5,3,8,654,20,14,2
0,move,5,1,5,654,20,14,2
0,move,5,1,4,654,20,14,2
0,move,5,3,3,642,20,14,4
0,move,5,3,2,594,20,14,7
0,move,5,1,1,594,20,14,7
0,move,6,6,3,594,20,14,7
0,move,6,6,4,582,20,14,9
0,move,6,6,6,510,20,14,14
0,move,6,4,5,510,20,14,14
0,move,6,3,4,510,20,14,14
0,move,6,2,4,498,20,14,16
0,move,6,1,4,498,20,14,16
0,move,6,1,3,498,20,14,16
0,move,6,2,3,498,20,14,16
0,move,6,8,7,498,20,14,16
0,move,6,8,8,498,20,14,16
0,move,6,9,9,498,20,14,16
0,move,6,11,9,486,20,14,18
0,move,6,11,8,536,20,14,18
0,move,6,8,10,586,20,14,18
0,move,6,9,11,586,20,14,18
0,move,6,11,11,574,20,14,20
0,move,7,7,11,574,20,14,20
0,move,7,7,5,574,20,14,20
0,move,7,9,5,574,20,14,20
0,move,7,10,5,526,20,14,23
0,move,7,10,5,526,20,14,23
0,move,7,11,5,526,20,14,23
0,move,7,6,4,526,20,14,23
0,move,7,6,2,454,20,14,28
0,move,7,5,1,226,20,14,36
0,move,7,1,1,226,20,14,36
0,move,8,3,1,226,20,14,36
0,move,8,5,1,226,20,14,36
0,move,8,6,2,276,20,14,36
0,move,8,6,3,264,20,14,38
0,move,8,6,4,260,20,14,39
0,move,8,7,5,248,20,14,41
0,move,8,8,6,248,20,14,41
0,move,8,7,7,164,20,14,47
0,move,8,5,7,116,20,14,50
0,move,8,4,5,44,20,14,55
0,move,8,4,4,44,20,14,55
0,move,8,4,3,44,20,14,55
0,move,8,3,6,44,20,14,55
0,move,8,1,6,44,20,14,55
0,move,9,1,8,44,20,14,55
0,move,9,1,9,44,20,14,55
0,move,9,1,11,40,20,14,56
0,move,9,4,10,90,20,14,56
0,move,9,5,10,90,20,14,56
0,move,9,7,9,90,20,14,56
0,move,9,1,6,90,20,24,56
0,d,8,1,1,90,20,24,56
0,d,7,11,11,90,20,24,56
0,d,6,1,1,90,20,24,56
0,d,5,11,1,90,20,24,56
0,d,4,11,11,90,20,24,56
0,d,3,11,1,90,20,24,56
0,f,2,11,1,90,20,24,56
0,d,3,11,1,90,20,24,56
0,d,2,1,1,90,20,24,56
0,f,1,1,1,90,20,24,56
0,f,2,11,1,90,20,24,56
0,f,3,11,11,90,20,24,56
0,move,4,8,4,90,20,24,56
0,move,4,9,4,90,20,24,56
0,move,4,10,5,62,20,24,59
0,move,4,11,5,62,20,24,59
0,f,4,11,1,62,20,24,59
0,f,5,1,1,62,20,24,59
0,f,6,11,11,62,20,24,59
0,f,7,1,1,62,20,24,59
0,f,8,1,6,62,20,24,59
0,move,9,4,9,62,20,24,59
0,move,9,4,8,62,20,24,59
0,move,9,4,7,62,20,24,59
0,move,9,5,6,62,20,24,59
0,move,9,4,5,62,21,24,59
0,move,9,5,4,62,21,24,59
0,move,9,5,3,62,21,24,59
0,move,9,5,1,48,21,24,62
0,move,9,4,2,48,21,25,62
0,move,9,5,5,48,21,25,62
0,move,9,5,6,48,21,25,62
0,d,9,1,6,48,21,25,62
0,d,8,1,1,48,21,25,62
0,d,7,11,11,48,21,25,62
0,d,6,1,1,48,21,25,62
0,d,5,11,1,48,21,25,62
0,d,4,11,11,48,21,25,62
0,move,3,5,3,48,21,25,62
0,move,3,4,1,35,21,25,65
0,move,3,3,1,35,21,25,65
0,move,3,2,2,7,21,25,70
0,move,3,1,1,57,21,25,70
0,move,3,1,2,57,21,25,70
0,move,3,6,5,57,21,26,70
0,d,3,11,1,57,21,26,70
0,d,2,1,1,57,21,26,70
0,f,1,1,1,57,21,26,70
0,f,2,11,1,57,21,26,70
0,f,3,11,11,57,21,26,70
0,move,4,4,2,57,21,26,70
0,move,4,3,2,57,21,26,70
0,move,4,2,1,33,21,26,75
0,move,4,1,2,83,21,26,75
0,move,4,2,2,83,21,26,75
0,move,4,2,3,83,21,26,75
0,f,4,11,1,83,21,26,75
0,f,5,1,1,83,21,26,75
0,f,6,11,11,83,21,26,75
0,f,7,1,1,83,21,26,75
0,move,8,8,4,83,21,26,75
0,move,8,9,1,71,21,26,78
0,move,8,10,1,71,21,26,78
0,move,8,11,2,71,21,26,79
0,move,8,11,3,59,21,26,82
0,move,8,11,4,59,21,26,82
0,move,8,10,4,59,21,26,82
0,move,8,10,5,59,22,26,82
0,move,8,11,5,59,22,26,82
0,d,8,1,1,59,22,27,82
0,d,7,11,11,59,22,27,82
0,d,6,1,1,59,22,27,82
0,d,5,11,1,59,22,27,82
0,d,4,11,11,59,22,27,82
0,d,3,11,1,59,22,27,82
0,d,2,1,1,59,22,27,82
0,move,1,6,6,59,22,27,82
0,move,1,6,7,59,22,27,82
0,move,1,6,8,48,22,27,85
0,move,1,6,9,28,22,27,90
0,move,1,5,9,17,22,27,93
0,move,1,4,8,17,22,27,93
0,move,1,3,8,67,22,27,93
0,move,1,3,7,67,22,27,93
0,move,1,4,7,67,23,27,93
0,move,1,6,5,67,23,28,93
0,f,1,1,1,67,23,28,93
0,f,2,11,1,67,23,28,93
0,f,3,11,11,67,23,28,93
0,f,4,11,1,67,23,28,93
0,f,5,1,1,67,23,28,93
0,f,6,11,11,67,23,28,93
0,move,7,5,3,67,23,28,93
0,move,7,3,3,67,23,28,93
0,move,7,2,3,57,23,28,96
0,move,7,1,3,107,23,28,96
0,d,7,11,11,107,24,28,96
0,d,6,1,1,107,24,28,96
0,d,5,11,1,107,24,28,96
0,move,4,11,4,107,24,28,96
0,move,4,11,3,107,24,28,97
0,move,4,11,4,107,24,28,97
0,move,4,10,4,107,24,28,97
0,move,4,8,8,107,24,28,97
0,move,4,9,8,107,24,28,97
0,move,4,10,7,95,24,28,102
0,move,4,10,9,95,25,28,102
0,d,4,11,11,145,25,28,102
0,move,3,6,1,145,25,28,102
0,move,3,7,1,145,25,28,102
0,move,3,8,2,117,25,28,108
0,move,3,9,2,117,25,28,108
0,move,3,9,1,117,26,28,108
0,f,3,11,11,167,26,28,108
0,d,4,11,11,167,26,28,108
0,d,3,11,1,167,26,28,108
0,d,2,1,1,167,26,28,108
0,f,1,1,1,167,26,28,108
0,f,2,11,1,167,26,28,108
0,f,3,11,11,167,26,28,108
0,f,4,11,1,167,26,28,108
0,f,5,1,1,167,26,28,108
0,f,6,11,11,167,26,28,108
0,d,7,11,11,167,26,28,108
0,d,6,1,1,167,26,28,108
0,move,5,4,4,167,26,28,108
0,move,5,6,4,167,26,28,108
0,move,5,6,1,157,26,28,111
0,move,5,5,1,157,26,28,111
0,d,5,11,1,157,26,28,111
0,f,4,11,1,157,26,28,111
0,f,5,1,1,157,26,28,111
0,move,6,11,5,157,26,28,111
0,move,6,11,2,129,26,28,117
0,move,6,10,1,129,26,28,118
0,move,6,9,2,129,26,28,118
0,move,6,9,4,119,26,28,121
0,move,6,8,4,119,26,29,121
0,move,6,8,3,119,26,29,121
0,f,6,11,11,119,26,29,121
0,f,7,1,1,119,26,29,121
0,f,8,1,6,119,26,29,121
0,d,9,1,6,119,26,29,121
0,d,8,1,1,119,26,29,121
0,d,7,11,11,119,26,29,121
0,d,6,1,1,119,26,29,121
0,move,5,7,2,119,26,29,121
0,move,5,9,2,50,26,29,129
0,move,5,9,1,50,26,29,129
0,move,5,9,3,50,26,30,129
0,move,5,9,4,100,26,30,129
0,move,5,9,3,100,26,30,129
0,f,5,1,1,100,26,30,129
0,f,6,11,11,100,26,30,129
0,f,7,1,1,100,26,30,129
0,f,8,1,6,100,26,30,129
0,d,9,1,6,100,26,30,129
0,d,8,1,1,100,26,30,129
0,move,7,5,9,100,26,30,129
0,move,7,4,9,76,26,30,135
0,move,7,3,9,76,26,30,135
0,move,7,2,9,126,26,30,135
0,move,7,1,9,126,26,30,135
